,Model,Data,RMSE
5689,MovingAverage,Any Data,55.218734981970734
5690,MovingAverage,Any Data Improvement,-1.4210854715202004e-14
5691,MovingAverage,Day of Week Data Improvement,-1.4210854715202004e-14
5692,MovingAverage,Season Data Improvement,-1.4210854715202004e-14
5693,MovingAverage,Weather Data Improvement,-1.4210854715202004e-14
5694,Poisson,No Additional Data,48.84911578370994
5695,Poisson,Any Data,37.17897146133595
5696,Poisson,Any Data Improvement,23.89018539055259
5697,Poisson,Day of Week Data Improvement,23.233851913479924
5698,Poisson,Season Data Improvement,0.17889313108517513
5699,Poisson,Weather Data Improvement,-1.071066750055735
5700,RandomForest,No Additional Data,44.84277235206188
5701,RandomForest,Any Data,34.83964916297798
5702,RandomForest,Any Data Improvement,22.307102492569143
5703,RandomForest,Day of Week Data Improvement,22.034248444341316
5704,RandomForest,Season Data Improvement,0.6934011811563181
5705,RandomForest,Weather Data Improvement,3.23143619948425
5706,Linear,No Additional Data,47.65606784642118
5707,Linear,Any Data,34.081201543132174
5708,Linear,Any Data Improvement,28.485074234483733
5709,Linear,Day of Week Data Improvement,28.21587286222183
5710,Linear,Season Data Improvement,0.13931352358119398
5711,Linear,Weather Data Improvement,-1.341131646830334
5712,Ridge,No Additional Data,47.65607002146258
5713,Ridge,Any Data,34.089009506547534
5714,Ridge,Any Data Improvement,28.468693513344547
5715,Ridge,Day of Week Data Improvement,28.214140244635615
5716,Ridge,Season Data Improvement,0.14593303306735095
5717,Ridge,Weather Data Improvement,-1.3411117609183947
5718,Lasso,No Additional Data,47.65921263760162
5719,Lasso,Any Data,34.65889417613064
5720,Lasso,Any Data Improvement,27.277661006120226
5721,Lasso,Day of Week Data Improvement,27.114105752749452
5722,Lasso,Season Data Improvement,0.07006227356490058
5723,Lasso,Weather Data Improvement,-0.5613766064091976
5724,GradientBoost,No Additional Data,44.63001650825855
5725,GradientBoost,Any Data,33.99629683418806
5726,GradientBoost,Any Data Improvement,23.82638525823259
5727,GradientBoost,Day of Week Data Improvement,22.08089841426711
5728,GradientBoost,Season Data Improvement,0.5193088391442586
5729,GradientBoost,Weather Data Improvement,-1.5265893735596592
5730,SupportVector,No Additional Data,50.46338602037008
5731,SupportVector,Any Data,50.46338602037008
5732,SupportVector,Any Data Improvement,0.0
5733,SupportVector,Day of Week Data Improvement,-0.3606310808925599
5734,SupportVector,Season Data Improvement,-0.6406938980190091
5735,SupportVector,Weather Data Improvement,-1.3484172116518067
5736,MultilayerPerceptron,No Additional Data,41.606720432321296
5737,MultilayerPerceptron,Any Data,33.96810151183162
5738,MultilayerPerceptron,Any Data Improvement,18.359098821342755
5739,MultilayerPerceptron,Day of Week Data Improvement,18.359098821342755
5740,MultilayerPerceptron,Season Data Improvement,-0.3010908964483292
5741,MultilayerPerceptron,Weather Data Improvement,-4.2273057412377
5742,kNearestNeighbor,No Additional Data,52.524982621530654
5743,kNearestNeighbor,Any Data,50.45918510739276
5744,kNearestNeighbor,Any Data Improvement,3.9329808617415836
5745,kNearestNeighbor,Day of Week Data Improvement,1.7276620703091083
5746,kNearestNeighbor,Season Data Improvement,0.9044709483934383
5747,kNearestNeighbor,Weather Data Improvement,3.5536392019580916
5748,MovingAverage,No Additional Data,56.989566580981695
5749,MovingAverage,Any Data,56.989566580981695
5750,MovingAverage,Any Data Improvement,0.0
5751,MovingAverage,Day of Week Data Improvement,0.0
5752,MovingAverage,Season Data Improvement,0.0
5753,MovingAverage,Weather Data Improvement,0.0
5754,Poisson,No Additional Data,49.369172951668276
5755,Poisson,Any Data,35.3429036241772
5756,Poisson,Any Data Improvement,28.41098703683491
5757,Poisson,Day of Week Data Improvement,28.41098703683491
5758,Poisson,Season Data Improvement,0.3493864553005466
5759,Poisson,Weather Data Improvement,-1.6648522750004844
5760,RandomForest,No Additional Data,38.428006274869354
5761,RandomForest,Any Data,31.5537197697354
5762,RandomForest,Any Data Improvement,17.888740976992878
5763,RandomForest,Day of Week Data Improvement,11.880314897472871
5764,RandomForest,Season Data Improvement,0.762782912165406
5765,RandomForest,Weather Data Improvement,-0.07015602762234607
5766,Linear,No Additional Data,44.25646348197226
5767,Linear,Any Data,31.992402198734776
5768,Linear,Any Data Improvement,27.71134500666375
5769,Linear,Day of Week Data Improvement,27.71134500666375
5770,Linear,Season Data Improvement,-0.3193804519361265
5771,Linear,Weather Data Improvement,-4.189846474275711
5772,Ridge,No Additional Data,44.2564666015058
5773,Ridge,Any Data,31.992906994837348
5774,Ridge,Any Data Improvement,27.710209486654293
5775,Ridge,Day of Week Data Improvement,27.710209486654293
5776,Ridge,Season Data Improvement,-0.3023150054199988
5777,Ridge,Weather Data Improvement,-4.154723085162985
5778,Lasso,No Additional Data,44.27223625939624
5779,Lasso,Any Data,32.25966573772461
5780,Lasso,Any Data Improvement,27.1334170952842
5781,Lasso,Day of Week Data Improvement,27.1334170952842
5782,Lasso,Season Data Improvement,-4.672592723409252e-06
5783,Lasso,Weather Data Improvement,-1.0252917823147953
5784,GradientBoost,No Additional Data,38.91239494941593
5785,GradientBoost,Any Data,32.18552836232197
5786,GradientBoost,Any Data Improvement,17.287207831434017
5787,GradientBoost,Day of Week Data Improvement,15.440658971342415
5788,GradientBoost,Season Data Improvement,-0.17122380600002884
5789,GradientBoost,Weather Data Improvement,-5.59660975277302
5790,SupportVector,No Additional Data,44.587892760916894
5791,SupportVector,Any Data,44.587892760916894
5792,SupportVector,Any Data Improvement,0.0
5793,SupportVector,Day of Week Data Improvement,-2.4971553131692303
5794,SupportVector,Season Data Improvement,-2.6290391364086503
5795,SupportVector,Weather Data Improvement,-4.041065086006782
5796,MultilayerPerceptron,No Additional Data,38.695759043893915
5797,MultilayerPerceptron,Any Data,32.174224726549454
5798,MultilayerPerceptron,Any Data Improvement,16.853356746269952
5799,MultilayerPerceptron,Day of Week Data Improvement,16.540085483003736
5800,MultilayerPerceptron,Season Data Improvement,-0.28306632304625623
5801,MultilayerPerceptron,Weather Data Improvement,-6.4879596840984135
5802,kNearestNeighbor,No Additional Data,42.96255385140239
5803,kNearestNeighbor,Any Data,42.29771455451174
5804,kNearestNeighbor,Any Data Improvement,1.5474855130590583
5805,kNearestNeighbor,Day of Week Data Improvement,1.3403154131265183
5806,kNearestNeighbor,Season Data Improvement,0.5488945748722784
5807,kNearestNeighbor,Weather Data Improvement,0.21488618331909493
5808,MovingAverage,No Additional Data,57.284915820372056
5809,MovingAverage,Any Data,57.284915820372056
5810,MovingAverage,Any Data Improvement,0.0
5811,MovingAverage,Day of Week Data Improvement,0.0
5812,MovingAverage,Season Data Improvement,0.0
5813,MovingAverage,Weather Data Improvement,0.0
5814,Poisson,No Additional Data,47.06860596895676
5815,Poisson,Any Data,35.999148220887484
5816,Poisson,Any Data Improvement,23.517708927623517
5817,Poisson,Day of Week Data Improvement,23.517708927623517
5818,Poisson,Season Data Improvement,0.23879829702075028
5819,Poisson,Weather Data Improvement,-6.2439155540680815
5820,RandomForest,No Additional Data,38.81763590357941
5821,RandomForest,Any Data,31.591430973323277
5822,RandomForest,Any Data Improvement,18.615778014419973
5823,RandomForest,Day of Week Data Improvement,16.33490106599416
5824,RandomForest,Season Data Improvement,1.1333618003674957
5825,RandomForest,Weather Data Improvement,-5.023319943042921
5826,Linear,No Additional Data,42.57705768085744
5827,Linear,Any Data,29.96525254453682
5828,Linear,Any Data Improvement,29.621128897290774
5829,Linear,Day of Week Data Improvement,29.372301021432406
5830,Linear,Season Data Improvement,0.11684432147418988
5831,Linear,Weather Data Improvement,-1.5730852955429242
5832,Ridge,No Additional Data,42.57706090868751
5833,Ridge,Any Data,29.942126259531822
5834,Ridge,Any Data Improvement,29.675450534862136
5835,Ridge,Day of Week Data Improvement,29.37053172007738
5836,Ridge,Season Data Improvement,0.0999380060895163
5837,Ridge,Weather Data Improvement,-1.573073318265699
5838,Lasso,No Additional Data,42.594300994461655
5839,Lasso,Any Data,30.585577693258234
5840,Lasso,Any Data Improvement,28.19326299723727
5841,Lasso,Day of Week Data Improvement,28.113841908100113
5842,Lasso,Season Data Improvement,0.01123035993157373
5843,Lasso,Weather Data Improvement,-0.5435928846139717
5844,GradientBoost,No Additional Data,40.758098665184306
5845,GradientBoost,Any Data,29.592137638161752
5846,GradientBoost,Any Data Improvement,27.395686729029265
5847,GradientBoost,Day of Week Data Improvement,25.56709389835376
5848,GradientBoost,Season Data Improvement,-0.7051712285799994
5849,GradientBoost,Weather Data Improvement,-4.828891568740801
5850,SupportVector,No Additional Data,45.26219092266615
5851,SupportVector,Any Data,45.26219092266615
5852,SupportVector,Any Data Improvement,0.0
5853,SupportVector,Day of Week Data Improvement,-0.6309583428931944
5854,SupportVector,Season Data Improvement,-0.7493849836600219
5855,SupportVector,Weather Data Improvement,-2.0216674736235944
5856,MultilayerPerceptron,No Additional Data,37.59456802675368
5857,MultilayerPerceptron,Any Data,28.755877632677834
5858,MultilayerPerceptron,Any Data Improvement,23.510551811064587
5859,MultilayerPerceptron,Day of Week Data Improvement,21.116702957637145
5860,MultilayerPerceptron,Season Data Improvement,-0.39815177750098485
5861,MultilayerPerceptron,Weather Data Improvement,-2.7708874876183955
5862,kNearestNeighbor,No Additional Data,41.29204755748208
5863,kNearestNeighbor,Any Data,40.97929494246775
5864,kNearestNeighbor,Any Data Improvement,0.7574160970800676
5865,kNearestNeighbor,Day of Week Data Improvement,0.4717235684429397
5866,kNearestNeighbor,Season Data Improvement,0.1935822453770868
5867,kNearestNeighbor,Weather Data Improvement,0.413980268148336
5868,MovingAverage,No Additional Data,54.87736535187823
5869,MovingAverage,Any Data,54.87736535187823
5870,MovingAverage,Any Data Improvement,0.0
5871,MovingAverage,Day of Week Data Improvement,0.0
5872,MovingAverage,Season Data Improvement,0.0
5873,MovingAverage,Weather Data Improvement,0.0
5874,Poisson,No Additional Data,45.009459721911796
5875,Poisson,Any Data,31.522968671907073
5876,Poisson,Any Data Improvement,29.963681264627894
5877,Poisson,Day of Week Data Improvement,29.963681264627894
5878,Poisson,Season Data Improvement,-0.13857801903846223
5879,Poisson,Weather Data Improvement,-3.4758998514453197
5880,RandomForest,No Additional Data,39.658691650182504
5881,RandomForest,Any Data,30.348960804029165
5882,RandomForest,Any Data Improvement,23.47462929002222
5883,RandomForest,Day of Week Data Improvement,17.24933253706847
5884,RandomForest,Season Data Improvement,-1.95681338374699
5885,RandomForest,Weather Data Improvement,-5.327054116115761
5886,Linear,No Additional Data,47.30344389843556
5887,Linear,Any Data,33.25003391713363
5888,Linear,Any Data Improvement,29.70906306837992
5889,Linear,Day of Week Data Improvement,29.70906306837992
5890,Linear,Season Data Improvement,0.7908819192929002
5891,Linear,Weather Data Improvement,1.26399767516007
5892,Ridge,No Additional Data,47.303447352193146
5893,Ridge,Any Data,33.25112160097027
5894,Ridge,Any Data Improvement,29.706768825108384
5895,Ridge,Day of Week Data Improvement,29.706768825108384
5896,Ridge,Season Data Improvement,0.8016006127227087
5897,Ridge,Weather Data Improvement,1.2638750126048564
5898,Lasso,No Additional Data,47.32121125045569
5899,Lasso,Any Data,34.10803317324349
5900,Lasso,Any Data Improvement,27.92231586651316
5901,Lasso,Day of Week Data Improvement,27.898709387155577
5902,Lasso,Season Data Improvement,0.5645306143159985
5903,Lasso,Weather Data Improvement,0.9729710806433189
5904,GradientBoost,No Additional Data,38.27043707045738
5905,GradientBoost,Any Data,31.185842392996083
5906,GradientBoost,Any Data Improvement,18.511925182401967
5907,GradientBoost,Day of Week Data Improvement,17.660095109012104
5908,GradientBoost,Season Data Improvement,-0.5067861506440892
5909,GradientBoost,Weather Data Improvement,-11.434612303690272
5910,SupportVector,No Additional Data,47.569882942013706
5911,SupportVector,Any Data,47.569882942013706
5912,SupportVector,Any Data Improvement,-1.4210854715202004e-14
5913,SupportVector,Day of Week Data Improvement,-2.5656798475817624
5914,SupportVector,Season Data Improvement,-2.650438286572296
5915,SupportVector,Weather Data Improvement,-4.097602032327444
5916,MultilayerPerceptron,No Additional Data,40.54618275786109
5917,MultilayerPerceptron,Any Data,32.017307726400716
5918,MultilayerPerceptron,Any Data Improvement,21.03496420956371
5919,MultilayerPerceptron,Day of Week Data Improvement,21.03496420956371
5920,MultilayerPerceptron,Season Data Improvement,-0.8411850055562979
5921,MultilayerPerceptron,Weather Data Improvement,-5.163409490949832
5922,kNearestNeighbor,No Additional Data,43.980070092594715
5923,kNearestNeighbor,Any Data,43.83300584280989
5924,kNearestNeighbor,Any Data Improvement,0.3343883933681724
5925,kNearestNeighbor,Day of Week Data Improvement,0.2696073953913469
5926,kNearestNeighbor,Season Data Improvement,0.2995905635125098
5927,kNearestNeighbor,Weather Data Improvement,-0.11735078688970191
5928,MovingAverage,No Additional Data,58.56583026103304
5929,MovingAverage,Any Data,58.56583026103304
5930,MovingAverage,Any Data Improvement,0.0
5931,MovingAverage,Day of Week Data Improvement,0.0
5932,MovingAverage,Season Data Improvement,0.0
5933,MovingAverage,Weather Data Improvement,0.0
5934,Poisson,No Additional Data,51.129184869710166
5935,Poisson,Any Data,36.04249509913106
5936,Poisson,Any Data Improvement,29.50700232953787
5937,Poisson,Day of Week Data Improvement,29.50700232953787
5938,Poisson,Season Data Improvement,1.057426316469332
5939,Poisson,Weather Data Improvement,0.04964748135931529
5940,RandomForest,No Additional Data,38.572056991390966
5941,RandomForest,Any Data,31.72921719822533
5942,RandomForest,Any Data Improvement,17.740406726799435
5943,RandomForest,Day of Week Data Improvement,16.75285882448715
5944,RandomForest,Season Data Improvement,0.3855722005181832
5945,RandomForest,Weather Data Improvement,-0.31613552468368766
5946,Linear,No Additional Data,44.82962791878807
5947,Linear,Any Data,33.13044252571338
5948,Linear,Any Data Improvement,26.096994189352998
5949,Linear,Day of Week Data Improvement,26.096994189352998
5950,Linear,Season Data Improvement,-1.6890962650181507
5951,Linear,Weather Data Improvement,-0.06289053654678867
5952,Ridge,No Additional Data,44.82963099701745
5953,Ridge,Any Data,33.13098959182332
5954,Ridge,Any Data Improvement,26.095778941326657
5955,Ridge,Day of Week Data Improvement,26.095778941326657
5956,Ridge,Season Data Improvement,-1.4641586167268343
5957,Ridge,Weather Data Improvement,-0.049791678003430206
5958,Lasso,No Additional Data,44.847768616442806
5959,Lasso,Any Data,33.56995389123816
5960,Lasso,Any Data Improvement,25.14688037582721
5961,Lasso,Day of Week Data Improvement,25.088982901973836
5962,Lasso,Season Data Improvement,0.15776030248458994
5963,Lasso,Weather Data Improvement,0.23027572720413048
5964,GradientBoost,No Additional Data,38.9660343540484
5965,GradientBoost,Any Data,31.308822051493717
5966,GradientBoost,Any Data Improvement,19.65099202290041
